Date,Power (MW),LMP,Battery Charge,power_binned,lmp_binned,charge_binned,policy
2022-05-10 11:15:00,50.98201979459459,60.62,5.0,50.0,19.0,7.0,0.0
2022-05-10 11:30:00,50.12525583783784,54.84,5.0,50.0,17.0,6.0,2.0
2022-05-10 11:45:00,48.96953922162163,62.63,5.0,48.0,19.0,7.0,0.0
2022-05-10 12:00:00,47.65502904864864,79.28,5.0,47.0,22.0,6.0,1.0
2022-05-10 12:15:00,47.08994598918919,70.15,5.0,47.0,21.0,6.0,0.0
2022-05-10 12:30:00,46.63367608648649,71.27,5.0,46.0,21.0,5.0,0.0
2022-05-10 12:45:00,46.67173412972973,73.7,5.0,46.0,21.0,4.0,0.0
2022-05-10 13:00:00,46.36403892972974,80.84,5.0,46.0,23.0,3.0,0.0
2022-05-10 13:15:00,45.88669031351351,76.53,5.0,45.0,22.0,2.0,0.0
2022-05-10 13:30:00,46.227987427027024,88.8,5.0,46.0,24.0,1.0,0.0
2022-05-10 13:45:00,47.11929788108108,76.44,5.0,47.0,22.0,0.0,1.0
2022-05-10 14:00:00,48.75771117837839,78.18,5.0,48.0,22.0,0.0,1.0
2022-05-10 14:15:00,50.24121636756757,78.19,5.0,50.0,22.0,0.0,1.0
2022-05-10 14:30:00,51.87788577297298,105.93,5.0,51.0,28.0,0.0,1.0
2022-05-10 14:45:00,53.8132131027027,66.26,5.0,53.0,20.0,0.0,1.0
2022-05-10 15:00:00,54.94915257297298,58.94,5.0,54.0,18.0,0.0,1.0
2022-05-10 15:15:00,56.4475048,47.84,5.0,56.0,16.0,0.0,2.0
2022-05-10 15:30:00,57.04633714594595,45.44,5.0,57.0,16.0,1.0,2.0
2022-05-10 15:45:00,57.596189708108106,7.41,5.0,57.0,8.0,2.0,0.0
2022-05-10 16:00:00,57.46394065945945,30.91,5.0,57.0,13.0,1.0,0.0
2022-05-10 16:15:00,57.5067379027027,18.59,5.0,57.0,10.0,0.0,2.0
2022-05-10 16:30:00,57.003138745945954,42.11,5.0,57.0,15.0,1.0,2.0
2022-05-10 16:45:00,58.00909067027028,30.56,5.0,58.0,13.0,2.0,0.0
2022-05-10 17:00:00,59.74643063783784,57.37,5.0,59.0,18.0,1.0,0.0
2022-05-10 17:15:00,60.448768400000006,44.35,5.0,60.0,15.0,0.0,1.0
2022-05-10 17:30:00,62.95086782702703,9.01,5.0,62.0,8.0,0.0,2.0
2022-05-10 17:45:00,63.269332940540544,30.74,5.0,63.0,13.0,1.0,0.0
2022-05-10 18:00:00,64.6142964864865,15.61,5.0,64.0,10.0,0.0,1.0
2022-05-10 18:15:00,64.89398044324325,18.26,5.0,64.0,10.0,0.0,1.0
2022-05-10 18:30:00,65.29911769729729,18.31,5.0,65.0,10.0,0.0,1.0
2022-05-10 18:45:00,65.12521011891891,21.7,5.0,65.0,11.0,0.0,1.0
2022-05-10 19:00:00,65.04998968648648,26.7,5.0,65.0,12.0,0.0,2.0
2022-05-10 19:15:00,64.75665428108108,24.27,5.0,64.0,11.0,1.0,1.0
2022-05-10 19:30:00,65.33324732972972,28.11,5.0,65.0,12.0,1.0,2.0
2022-05-10 19:45:00,64.90042425945946,27.32,5.0,64.0,12.0,2.0,1.0
2022-05-10 20:00:00,63.191816659459455,45.63,5.0,63.0,16.0,2.0,2.0
2022-05-10 20:15:00,63.1787608972973,45.98,5.0,63.0,16.0,3.0,2.0
2022-05-10 20:30:00,61.681834378378376,47.04,5.0,61.0,16.0,4.0,0.0
2022-05-10 20:45:00,61.69904043243244,46.22,5.0,61.0,16.0,3.0,1.0
2022-05-10 21:00:00,59.58551171891892,58.97,5.0,59.0,18.0,3.0,0.0
2022-05-10 21:15:00,57.28772003243243,81.01,5.0,57.0,23.0,2.0,0.0
2022-05-10 21:30:00,57.08073276756757,74.96,5.0,57.0,21.0,1.0,0.0
2022-05-10 21:45:00,57.79696323243243,69.83,5.0,57.0,20.0,0.0,1.0
2022-05-10 22:00:00,56.27563305945946,73.32,5.0,56.0,21.0,0.0,2.0
2022-05-10 22:15:00,54.07846003243243,72.84,5.0,54.0,21.0,1.0,0.0
2022-05-10 22:30:00,54.67614612972973,73.5,5.0,54.0,21.0,0.0,1.0
2022-05-10 22:45:00,57.07806985945947,63.91,5.0,57.0,19.0,0.0,1.0
2022-05-10 23:00:00,56.43601811891892,63.7,5.0,56.0,19.0,0.0,1.0
2022-05-10 23:15:00,55.41873972972973,69.09,5.0,55.0,20.0,0.0,1.0
2022-05-10 23:30:00,54.49602944864865,70.38,5.0,54.0,21.0,0.0,1.0
2022-05-10 23:45:00,53.32503758918919,66.93,5.0,53.0,20.0,0.0,1.0
2022-05-11 00:00:00,52.44836395675676,65.66,5.0,52.0,20.0,0.0,1.0
2022-05-11 00:15:00,52.38736463783784,58.66,5.0,52.0,18.0,0.0,1.0
2022-05-11 00:30:00,51.21034822702703,66.28,5.0,51.0,20.0,0.0,1.0
2022-05-11 00:45:00,51.67722621621622,58.12,5.0,51.0,18.0,0.0,1.0
2022-05-11 01:00:00,52.11842345945946,47.63,5.0,52.0,16.0,0.0,2.0
2022-05-11 01:15:00,49.57368174054054,52.8,5.0,49.0,17.0,1.0,2.0
2022-05-11 01:30:00,47.022772691891895,56.05,5.0,47.0,18.0,2.0,0.0
2022-05-11 01:45:00,43.73056610810811,67.16,5.0,43.0,20.0,1.0,0.0
2022-05-11 02:00:00,40.70829025945946,68.93,5.0,40.0,20.0,0.0,1.0
2022-05-11 02:15:00,38.22350096216216,175.28,5.0,38.0,42.0,0.0,1.0
2022-05-11 02:30:00,38.33914437837838,65.83,5.0,38.0,20.0,0.0,1.0
2022-05-11 02:45:00,37.69115348108108,67.32,5.0,37.0,20.0,0.0,1.0
2022-05-11 03:00:00,37.555956454054055,63.87,5.0,37.0,19.0,0.0,1.0
2022-05-11 03:15:00,36.42170791351352,67.16,5.0,36.0,20.0,0.0,1.0
2022-05-11 03:30:00,34.02849875675676,69.69,5.0,34.0,20.0,0.0,1.0
2022-05-11 03:45:00,32.549092886486484,73.74,5.0,32.0,21.0,0.0,1.0
2022-05-11 04:00:00,30.824387967567564,74.32,5.0,30.0,21.0,0.0,1.0
2022-05-11 04:15:00,29.004176800000003,78.84,5.0,29.0,22.0,0.0,1.0
2022-05-11 04:30:00,27.440930216216216,80.88,5.0,27.0,23.0,0.0,1.0
2022-05-11 04:45:00,27.41755143783784,74.44,5.0,27.0,21.0,0.0,1.0
2022-05-11 05:00:00,27.97595608648649,71.89,5.0,27.0,21.0,0.0,1.0
2022-05-11 05:15:00,28.326896054054053,72.57,5.0,28.0,21.0,0.0,1.0
2022-05-11 05:30:00,27.831126551351357,75.99,5.0,27.0,22.0,0.0,1.0
2022-05-11 05:45:00,28.661838464864864,69.79,5.0,28.0,20.0,0.0,1.0
2022-05-11 06:00:00,29.487435675675677,65.62,5.0,29.0,20.0,0.0,1.0
2022-05-11 06:15:00,30.218370983783785,65.34,5.0,30.0,20.0,0.0,1.0
2022-05-11 06:30:00,30.490456172972973,69.58,5.0,30.0,20.0,0.0,1.0
2022-05-11 06:45:00,29.69827477837838,72.78,5.0,29.0,21.0,0.0,1.0
2022-05-11 07:00:00,29.876295632432434,72.56,5.0,29.0,21.0,0.0,1.0
2022-05-11 07:15:00,30.22600107027027,72.54,5.0,30.0,21.0,0.0,1.0
2022-05-11 07:30:00,31.58303904864865,65.04,5.0,31.0,20.0,0.0,1.0
2022-05-11 07:45:00,32.50710770810811,61.62,5.0,32.0,19.0,0.0,1.0
2022-05-11 08:00:00,32.70395067027027,58.17,5.0,32.0,18.0,0.0,1.0
2022-05-11 08:15:00,31.983692864864864,66.09,5.0,31.0,20.0,0.0,1.0
2022-05-11 08:30:00,31.990260821621614,57.79,5.0,31.0,18.0,0.0,1.0
2022-05-11 08:45:00,33.059250821621625,51.14,5.0,33.0,17.0,0.0,2.0
2022-05-11 09:00:00,35.47991708108108,44.24,5.0,35.0,15.0,1.0,0.0
2022-05-11 09:15:00,38.01295472432432,37.54,5.0,38.0,14.0,0.0,2.0
2022-05-11 09:30:00,40.11285496216217,37.11,5.0,40.0,14.0,1.0,2.0
2022-05-11 09:45:00,42.83035384864865,12.89,5.0,42.0,9.0,2.0,2.0
2022-05-11 10:00:00,44.91701108108108,1.49,5.0,44.0,7.0,3.0,2.0
2022-05-11 10:15:00,47.10985892972973,1.17,5.0,47.0,7.0,4.0,2.0
2022-05-11 10:30:00,48.93086987027027,0.06,5.0,48.0,7.0,5.0,2.0
2022-05-11 10:45:00,49.39598628108108,-0.7,5.0,49.0,6.0,6.0,2.0
2022-05-11 11:00:00,51.76394292972973,0.24,5.0,51.0,7.0,7.0,2.0
2022-05-11 11:15:00,53.17323402162162,0.22,5.0,53.0,7.0,8.0,2.0
2022-05-11 11:30:00,54.541853178378375,0.2,5.0,54.0,7.0,9.0,1.0
2022-05-11 11:45:00,55.145252021621616,0.6,5.0,55.0,7.0,9.0,1.0
2022-05-11 12:00:00,54.81137848648649,0.72,5.0,54.0,7.0,9.0,1.0
2022-05-11 12:15:00,53.69263817297297,0.6,5.0,53.0,7.0,9.0,1.0
2022-05-11 12:30:00,55.21853232432432,4.06,5.0,55.0,7.0,9.0,1.0
2022-05-11 12:45:00,56.07327601081081,5.65,5.0,56.0,8.0,9.0,0.0
2022-05-11 13:00:00,56.49591515675675,4.87,5.0,56.0,7.0,8.0,2.0
2022-05-11 13:15:00,56.78106576216216,6.58,5.0,56.0,8.0,9.0,0.0
2022-05-11 13:30:00,57.31777585945945,6.38,5.0,57.0,8.0,8.0,1.0
2022-05-11 13:45:00,56.63336208648648,14.43,5.0,56.0,9.0,8.0,0.0
2022-05-11 14:00:00,56.89702317837837,6.44,5.0,56.0,8.0,7.0,1.0
2022-05-11 14:15:00,56.051877318918926,12.63,5.0,56.0,9.0,7.0,1.0
2022-05-11 14:30:00,57.96250884324325,8.16,5.0,57.0,8.0,7.0,1.0
2022-05-11 14:45:00,57.94431581621622,-2.78,5.0,57.0,6.0,7.0,2.0
2022-05-11 15:00:00,57.26972537297297,32.81,5.0,57.0,13.0,8.0,1.0
2022-05-11 15:15:00,58.564311221621615,6.18,5.0,58.0,8.0,8.0,0.0
2022-05-11 15:30:00,58.92559131891892,7.16,5.0,58.0,8.0,7.0,0.0
2022-05-11 15:45:00,58.97570764324325,13.27,5.0,58.0,9.0,6.0,0.0
2022-05-11 16:00:00,59.348038745945935,9.97,5.0,59.0,8.0,5.0,0.0
2022-05-11 16:15:00,59.87425511351351,12.7,5.0,59.0,9.0,4.0,1.0
2022-05-11 16:30:00,61.02170368648648,15.2,5.0,61.0,10.0,4.0,1.0
2022-05-11 16:45:00,61.35940603243244,20.53,5.0,61.0,11.0,4.0,2.0
2022-05-11 17:00:00,61.79614702702703,17.98,5.0,61.0,10.0,5.0,0.0
2022-05-11 17:15:00,62.33374000000001,24.95,5.0,62.0,11.0,4.0,1.0
2022-05-11 17:30:00,62.52300942702704,12.93,5.0,62.0,9.0,4.0,1.0
2022-05-11 17:45:00,63.05549742702703,17.57,5.0,63.0,10.0,4.0,2.0
2022-05-11 18:00:00,63.48988857297297,12.2,5.0,63.0,9.0,5.0,1.0
2022-05-11 18:15:00,63.289531945945946,9.26,5.0,63.0,8.0,5.0,0.0
2022-05-11 18:30:00,64.3981758918919,6.28,5.0,64.0,8.0,4.0,0.0
2022-05-11 18:45:00,64.31530865945946,4.71,5.0,64.0,7.0,3.0,1.0
2022-05-11 19:00:00,63.7278088972973,2.26,5.0,63.0,7.0,3.0,0.0
2022-05-11 19:15:00,64.06743017297298,4.57,5.0,64.0,7.0,2.0,1.0
2022-05-11 19:30:00,63.76694495135136,3.15,5.0,63.0,7.0,2.0,1.0
2022-05-11 19:45:00,63.721408659459456,8.03,5.0,63.0,8.0,2.0,0.0
2022-05-11 20:00:00,64.09407495135136,16.89,5.0,64.0,10.0,1.0,2.0
2022-05-11 20:15:00,64.2202462054054,23.59,5.0,64.0,11.0,2.0,2.0
2022-05-11 20:30:00,63.26030254054054,34.83,5.0,63.0,13.0,3.0,2.0
2022-05-11 20:45:00,62.72742651891892,36.78,5.0,62.0,14.0,4.0,2.0
2022-05-11 21:00:00,62.43219316756757,33.46,5.0,62.0,13.0,5.0,0.0
2022-05-11 21:15:00,62.237804800000006,33.14,5.0,62.0,13.0,4.0,0.0
2022-05-11 21:30:00,62.2703973945946,33.09,5.0,62.0,13.0,3.0,1.0
2022-05-11 21:45:00,62.61080984864865,25.5,5.0,62.0,12.0,3.0,2.0
2022-05-11 22:00:00,62.7752952972973,27.2,5.0,62.0,12.0,4.0,0.0
2022-05-11 22:15:00,62.75188778378378,22.02,5.0,62.0,11.0,3.0,0.0
2022-05-11 22:30:00,63.05948778378378,10.3,5.0,63.0,9.0,2.0,0.0
2022-05-11 22:45:00,62.96471438918918,1.28,5.0,62.0,7.0,1.0,1.0
2022-05-11 23:00:00,62.43595444324325,0.52,5.0,62.0,7.0,1.0,1.0
2022-05-11 23:15:00,62.675327708108114,0.79,5.0,62.0,7.0,1.0,1.0
2022-05-11 23:30:00,62.40401865945947,0.79,5.0,62.0,7.0,1.0,1.0
2022-05-11 23:45:00,62.17301287567568,0.86,5.0,62.0,7.0,1.0,1.0
2022-05-12 00:00:00,61.84678038918919,0.25,5.0,61.0,7.0,1.0,1.0
2022-05-12 00:15:00,61.11910803243244,-0.2,5.0,61.0,6.0,1.0,2.0
2022-05-12 00:30:00,60.63604504864864,-0.22,5.0,60.0,6.0,2.0,2.0
2022-05-12 00:45:00,59.91600219459459,-0.25,5.0,59.0,6.0,3.0,2.0
2022-05-12 01:00:00,59.07935591351352,-0.26,5.0,59.0,6.0,4.0,2.0
2022-05-12 01:15:00,58.56073490810811,-0.26,5.0,58.0,6.0,5.0,2.0
2022-05-12 01:30:00,57.94099109189188,-0.27,5.0,57.0,6.0,6.0,2.0
2022-05-12 01:45:00,57.04520335135136,-0.27,5.0,57.0,6.0,7.0,2.0
2022-05-12 02:00:00,56.46506231351351,-0.28,5.0,56.0,6.0,8.0,2.0
2022-05-12 02:15:00,56.04418764324325,-0.29,5.0,56.0,6.0,9.0,1.0
2022-05-12 02:30:00,55.84800955675675,-0.3,5.0,55.0,6.0,9.0,1.0
2022-05-12 02:45:00,55.57065672432432,-0.33,5.0,55.0,6.0,9.0,1.0
2022-05-12 03:00:00,55.276566886486485,-0.41,5.0,55.0,6.0,9.0,1.0
2022-05-12 03:15:00,54.9617879027027,-0.34,5.0,54.0,6.0,9.0,1.0
2022-05-12 03:30:00,54.75470236756757,-0.37,5.0,54.0,6.0,9.0,1.0
2022-05-12 03:45:00,54.60269205405406,-0.45,5.0,54.0,6.0,9.0,1.0
2022-05-12 04:00:00,54.365133762162166,-0.37,5.0,54.0,6.0,9.0,1.0
2022-05-12 04:15:00,54.27660500540541,-0.34,5.0,54.0,6.0,9.0,1.0
2022-05-12 04:30:00,54.07583188108108,-0.22,5.0,54.0,6.0,9.0,1.0
2022-05-12 04:45:00,54.01438698378379,0.03,5.0,54.0,7.0,9.0,1.0
2022-05-12 05:00:00,53.76161958918919,18.34,5.0,53.0,10.0,9.0,1.0
2022-05-12 05:15:00,53.353126767567566,34.96,5.0,53.0,13.0,9.0,0.0
2022-05-12 05:30:00,52.7095819027027,41.18,5.0,52.0,15.0,8.0,2.0
2022-05-12 05:45:00,52.078334854054056,41.16,5.0,52.0,15.0,9.0,0.0
2022-05-12 06:00:00,51.57002161081082,23.09,5.0,51.0,11.0,8.0,2.0
2022-05-12 06:15:00,52.28795411891892,34.94,5.0,52.0,13.0,9.0,0.0
2022-05-12 06:30:00,52.57481915675676,37.85,5.0,52.0,14.0,8.0,0.0
2022-05-12 06:45:00,52.54771934054055,39.55,5.0,52.0,14.0,7.0,2.0
2022-05-12 07:00:00,52.84774745945946,41.28,5.0,52.0,15.0,8.0,2.0
2022-05-12 07:15:00,53.16463932972973,39.61,5.0,53.0,14.0,9.0,1.0
2022-05-12 07:30:00,52.483400345945945,35.83,5.0,52.0,14.0,9.0,0.0
2022-05-12 07:45:00,51.92428449729729,33.95,5.0,51.0,13.0,8.0,1.0
2022-05-12 08:00:00,50.828341167567565,29.08,5.0,50.0,12.0,8.0,2.0
2022-05-12 08:15:00,50.455287156756754,8.37,5.0,50.0,8.0,9.0,0.0
2022-05-12 08:30:00,50.97721043243243,0.01,5.0,50.0,7.0,8.0,2.0
2022-05-12 08:45:00,51.15590905945946,-0.23,5.0,51.0,6.0,9.0,1.0
2022-05-12 09:00:00,50.96721792432432,-0.35,5.0,50.0,6.0,9.0,1.0
2022-05-12 09:15:00,52.08999872432432,-0.45,5.0,52.0,6.0,9.0,1.0
2022-05-12 09:30:00,53.32574313513513,-0.53,5.0,53.0,6.0,9.0,1.0
2022-05-12 09:45:00,53.70579482162162,-0.58,5.0,53.0,6.0,9.0,1.0
2022-05-12 10:00:00,53.12228515675676,-0.57,5.0,53.0,6.0,9.0,1.0
2022-05-12 10:15:00,53.26652832432432,-0.59,5.0,53.0,6.0,9.0,1.0
2022-05-12 10:30:00,52.85747172972973,-0.44,5.0,52.0,6.0,9.0,1.0
2022-05-12 10:45:00,51.75475116756757,-0.56,5.0,51.0,6.0,9.0,1.0
2022-05-12 11:00:00,51.14900934054054,-0.94,5.0,51.0,6.0,9.0,1.0
2022-05-12 11:15:00,50.42013046486487,-1.09,5.0,50.0,6.0,9.0,1.0
2022-05-12 11:30:00,49.38186743783783,-1.35,5.0,49.0,6.0,9.0,1.0
2022-05-12 11:45:00,49.31447462702703,-0.55,5.0,49.0,6.0,9.0,1.0
2022-05-12 12:00:00,49.57345914594595,-0.23,5.0,49.0,6.0,9.0,1.0
2022-05-12 12:15:00,49.97237651891892,0.02,5.0,49.0,7.0,9.0,1.0
2022-05-12 12:30:00,50.125677200000005,1.93,5.0,50.0,7.0,9.0,1.0
2022-05-12 12:45:00,49.84760715675676,16.46,5.0,49.0,10.0,9.0,0.0
2022-05-12 13:00:00,49.71201571891892,23.04,5.0,49.0,11.0,8.0,2.0
2022-05-12 13:15:00,49.39300836756757,38.47,5.0,49.0,14.0,9.0,1.0
2022-05-12 13:30:00,48.68306487567568,47.78,5.0,48.0,16.0,9.0,0.0
2022-05-12 13:45:00,47.79433286486487,50.86,5.0,47.0,17.0,8.0,2.0
2022-05-12 14:00:00,47.005644345945946,90.09,5.0,47.0,25.0,9.0,0.0
2022-05-12 14:15:00,45.76687471351351,69.48,5.0,45.0,20.0,8.0,0.0
2022-05-12 14:30:00,45.22979116756757,72.75,5.0,45.0,21.0,7.0,0.0
2022-05-12 14:45:00,44.14637312432433,79.68,5.0,44.0,22.0,6.0,0.0
2022-05-12 15:00:00,43.291314443243245,91.71,5.0,43.0,25.0,5.0,0.0
2022-05-12 15:15:00,42.306986270270265,84.62,5.0,42.0,23.0,4.0,0.0
2022-05-12 15:30:00,41.38812672432433,88.56,5.0,41.0,24.0,3.0,0.0
2022-05-12 15:45:00,41.12979218378378,107.55,5.0,41.0,28.0,2.0,0.0
2022-05-12 16:00:00,41.00026153513514,125.28,5.0,41.0,32.0,1.0,0.0
2022-05-12 16:15:00,41.20722389189189,143.56,5.0,41.0,35.0,0.0,2.0
2022-05-12 16:30:00,41.05096485405405,237.12,5.0,41.0,54.0,1.0,0.0
2022-05-12 16:45:00,41.29537221621622,290.34,5.0,41.0,65.0,0.0,2.0
2022-05-12 17:00:00,41.51651337297297,306.75,5.0,41.0,67.0,1.0,0.0
2022-05-12 17:15:00,42.0514448,288.0,5.0,42.0,64.0,0.0,1.0
2022-05-12 17:30:00,42.3078466054054,289.65,5.0,42.0,64.0,0.0,1.0
2022-05-12 17:45:00,42.67087161081081,239.46,5.0,42.0,54.0,0.0,1.0
2022-05-12 18:00:00,42.96979643243243,179.94,5.0,42.0,42.0,0.0,1.0
2022-05-12 18:15:00,43.45120886486487,126.59,5.0,43.0,32.0,0.0,1.0
2022-05-12 18:30:00,44.20104764324325,99.0,5.0,44.0,26.0,0.0,1.0
2022-05-12 18:45:00,45.0327677081081,98.08,5.0,45.0,26.0,0.0,1.0
2022-05-12 19:00:00,45.826573945945945,104.15,5.0,45.0,27.0,0.0,1.0
2022-05-12 19:15:00,46.75543398918919,102.38,5.0,46.0,27.0,0.0,1.0
2022-05-12 19:30:00,47.84532904864864,90.13,5.0,47.0,25.0,0.0,1.0
2022-05-12 19:45:00,48.4363207027027,87.68,5.0,48.0,24.0,0.0,1.0
2022-05-12 20:00:00,48.85195662702703,110.77,5.0,48.0,29.0,0.0,2.0
2022-05-12 20:15:00,48.549287654054055,108.29,5.0,48.0,28.0,1.0,1.0
2022-05-12 20:30:00,48.13615569729729,107.18,5.0,48.0,28.0,1.0,1.0
2022-05-12 20:45:00,47.67536473513513,106.85,5.0,47.0,28.0,1.0,1.0
2022-05-12 21:00:00,48.5243615027027,114.24,5.0,48.0,29.0,1.0,0.0
2022-05-12 21:15:00,50.29998611891892,97.95,5.0,50.0,26.0,0.0,1.0
2022-05-12 21:30:00,52.987474,89.41,5.0,52.0,24.0,0.0,2.0
2022-05-12 21:45:00,55.35951696216216,72.98,5.0,55.0,21.0,1.0,0.0
2022-05-12 22:00:00,57.5153741081081,66.19,5.0,57.0,20.0,0.0,1.0
2022-05-12 22:15:00,59.47664923243244,55.21,5.0,59.0,18.0,0.0,1.0
2022-05-12 22:30:00,60.553317848648646,54.94,5.0,60.0,17.0,0.0,2.0
2022-05-12 22:45:00,60.75109010810812,57.2,5.0,60.0,18.0,1.0,0.0
2022-05-12 23:00:00,60.8692893081081,58.19,5.0,60.0,18.0,0.0,1.0
2022-05-12 23:15:00,61.26144834594594,58.23,5.0,61.0,18.0,0.0,1.0
2022-05-12 23:30:00,61.83731294054055,56.36,5.0,61.0,18.0,0.0,1.0
2022-05-12 23:45:00,61.75451814054053,63.95,5.0,61.0,19.0,0.0,1.0
2022-05-13 00:00:00,60.40758953513513,69.06,5.0,60.0,20.0,0.0,1.0
2022-05-13 00:15:00,59.93059139459459,65.69,5.0,59.0,20.0,0.0,1.0
2022-05-13 00:30:00,59.55269494054054,63.37,5.0,59.0,19.0,0.0,1.0
2022-05-13 00:45:00,58.80641340540541,62.28,5.0,58.0,19.0,0.0,1.0
2022-05-13 01:00:00,57.58534708108109,61.01,5.0,57.0,19.0,0.0,1.0
2022-05-13 01:15:00,56.80035535135135,57.69,5.0,56.0,18.0,0.0,1.0
2022-05-13 01:30:00,56.63465260540541,39.62,5.0,56.0,14.0,0.0,2.0
2022-05-13 01:45:00,56.16950367567567,35.48,5.0,56.0,14.0,1.0,2.0
2022-05-13 02:00:00,55.79916452972973,10.86,5.0,55.0,9.0,2.0,0.0
2022-05-13 02:15:00,55.35502221621621,24.5,5.0,55.0,11.0,1.0,1.0
2022-05-13 02:30:00,54.85322468108108,9.25,5.0,54.0,8.0,1.0,1.0
2022-05-13 02:45:00,54.11475808648648,23.69,5.0,54.0,11.0,1.0,2.0
2022-05-13 03:00:00,52.98512004324324,32.94,5.0,52.0,13.0,2.0,0.0
2022-05-13 03:15:00,51.364905664864864,47.2,5.0,51.0,16.0,1.0,2.0
2022-05-13 03:30:00,49.78620471351351,50.02,5.0,49.0,17.0,2.0,2.0
2022-05-13 03:45:00,48.7606416972973,50.87,5.0,48.0,17.0,3.0,2.0
2022-05-13 04:00:00,48.48424120000001,40.41,5.0,48.0,15.0,4.0,2.0
2022-05-13 04:15:00,47.58787419459459,45.16,5.0,47.0,16.0,5.0,1.0
2022-05-13 04:30:00,46.418251556756765,53.2,5.0,46.0,17.0,5.0,2.0
2022-05-13 04:45:00,46.5644784,44.21,5.0,46.0,15.0,6.0,2.0
2022-05-13 05:00:00,46.8894474054054,41.56,5.0,46.0,15.0,7.0,1.0
2022-05-13 05:15:00,46.84873176216216,42.09,5.0,46.0,15.0,7.0,1.0
2022-05-13 05:30:00,46.56496416216216,50.15,5.0,46.0,17.0,7.0,2.0
2022-05-13 05:45:00,45.77625051891892,51.35,5.0,45.0,17.0,8.0,2.0
2022-05-13 06:00:00,44.97302218378378,51.71,5.0,44.0,17.0,9.0,1.0
2022-05-13 06:15:00,44.2696408,52.15,5.0,44.0,17.0,9.0,1.0
2022-05-13 06:30:00,44.24429142702703,61.47,5.0,44.0,19.0,9.0,0.0
2022-05-13 06:45:00,44.29217231351352,69.13,5.0,44.0,20.0,8.0,0.0
2022-05-13 07:00:00,44.73803367567567,68.36,5.0,44.0,20.0,7.0,0.0
2022-05-13 07:15:00,45.078182086486486,56.95,5.0,45.0,18.0,6.0,0.0
2022-05-13 07:30:00,44.51334763243243,50.34,5.0,44.0,17.0,5.0,2.0
2022-05-13 07:45:00,43.98325078918919,40.36,5.0,43.0,15.0,6.0,2.0
2022-05-13 08:00:00,41.822397978378376,37.35,5.0,41.0,14.0,7.0,0.0
2022-05-13 08:15:00,39.46184734054054,38.36,5.0,39.0,14.0,6.0,1.0
2022-05-13 08:30:00,37.27975180540541,38.66,5.0,37.0,14.0,6.0,2.0
2022-05-13 08:45:00,35.8541567027027,37.98,5.0,35.0,14.0,7.0,2.0
2022-05-13 09:00:00,36.53444403243243,25.84,5.0,36.0,12.0,8.0,2.0
2022-05-13 09:15:00,37.2416156972973,32.85,5.0,37.0,13.0,9.0,1.0
2022-05-13 09:30:00,36.065048508108106,33.38,5.0,36.0,13.0,9.0,1.0
2022-05-13 09:45:00,33.92393015135135,35.95,5.0,33.0,14.0,9.0,1.0
2022-05-13 10:00:00,31.83182328648649,38.92,5.0,31.0,14.0,9.0,1.0
2022-05-13 10:15:00,29.493999567567567,38.02,5.0,29.0,14.0,9.0,1.0
2022-05-13 10:30:00,27.605951783783784,40.55,5.0,27.0,15.0,9.0,1.0
2022-05-13 10:45:00,25.950668670270268,50.35,5.0,25.0,17.0,9.0,1.0
2022-05-13 11:00:00,24.478502908108112,50.16,5.0,24.0,17.0,9.0,1.0
2022-05-13 11:15:00,22.74159676756757,52.08,5.0,22.0,17.0,9.0,1.0
2022-05-13 11:30:00,21.39234112432432,51.88,5.0,21.0,17.0,9.0,1.0
2022-05-13 11:45:00,20.357724064864865,51.43,5.0,20.0,17.0,9.0,1.0
2022-05-13 12:00:00,18.38066660540541,57.02,5.0,18.0,18.0,9.0,0.0
2022-05-13 12:15:00,17.200225372972973,66.5,5.0,17.0,20.0,8.0,0.0
2022-05-13 12:30:00,16.083354735135135,72.47,5.0,16.0,21.0,7.0,0.0
2022-05-13 12:45:00,15.262873827027024,80.12,5.0,15.0,23.0,6.0,0.0
2022-05-13 13:00:00,14.62012868108108,115.81,5.0,14.0,30.0,5.0,0.0
2022-05-13 13:15:00,14.027862410810812,98.76,5.0,14.0,26.0,4.0,0.0
2022-05-13 13:30:00,13.680019902702703,107.78,5.0,13.0,28.0,3.0,0.0
2022-05-13 13:45:00,12.983526367567569,305.78,5.0,12.0,67.0,2.0,0.0
2022-05-13 14:00:00,12.48770131891892,325.22,5.0,12.0,67.0,1.0,0.0
2022-05-13 14:15:00,11.990514054054056,881.27,5.0,11.0,67.0,0.0,1.0
2022-05-13 14:30:00,11.900688475675675,1169.48,5.0,11.0,67.0,0.0,1.0
2022-05-13 14:45:00,11.836004724324326,1845.44,5.0,11.0,67.0,0.0,1.0
2022-05-13 15:00:00,12.127142454054054,4607.17,5.0,12.0,67.0,0.0,1.0
2022-05-13 15:15:00,12.613193178378378,2361.17,5.0,12.0,67.0,0.0,1.0
2022-05-13 15:30:00,12.658681664864863,2957.12,5.0,12.0,67.0,0.0,1.0
2022-05-13 15:45:00,13.25334678918919,2456.38,5.0,13.0,67.0,0.0,1.0
2022-05-13 16:00:00,13.78433945945946,2682.17,5.0,13.0,67.0,0.0,1.0
2022-05-13 16:15:00,14.536611275675677,4510.23,5.0,14.0,67.0,0.0,1.0
